
3.33659,1
15.13309,0
25.59429,3
37.23509,2
48.82678,0
59.44359,1
70.52739,2
82.04529,3
92.71949,1
104.40949,0
114.67409,2
124.84849,3
134.95748,1
146.53269,3
157.10859,0
168.20059,2
180.21009,0
191.45769,2
202.03358,3
212.87979,1
224.06179,2
234.68689,1
245.95909,3
256.10889,0
266.58649,1
277.08869,0
288.80319,3
300.63249,2
311.87389,1
322.63819,3
334.34459,2
345.87069,0
356.81519,2
368.28408,0
380.25251,3
391.95069,1
403.60789,3
415.15049,2
425.75909,0
436.48248,1
448.16419,3
458.51889,2
468.73438,0
479.59691,1
490.96739,3
502.48539,2
512.61889,1
524.34168,0
536.12989,2
547.98379,1
559.23139,3
570.31509,0
580.61249,1
590.92209,3
601.09039,0
611.63969,2
622.89549,3
633.29119,2
644.02269,0
655.11459,1
665.95269,3
677.60989,0
687.77609,2
698.71248,1
710.63179,0
721.72379,1
731.75079,2
742.55599,3
753.59889,0
765.35439,2
776.44839,3
788.04009,1
799.40239,3
811.10059,2
821.67639,1
833.16159,0
843.77839,1
854.53449,2
866.17539,3
876.65289,0
