
3.66049,3
14.15449,2
25.45129,0
36.21551,1
46.41459,2
58.17009,0
68.45929,3
79.17439,1
91.06919,2
102.68539,3
113.40879,0
125.22979,1
135.71559,0
146.04569,2
156.90829,3
168.78669,1
179.05128,3
190.50369,1
201.40719,2
212.26979,0
223.41089,3
235.21559,2
246.14369,1
256.81789,0
267.14799,1
277.74029,3
288.40629,2
298.71999,0
309.70549,3
321.09229,1
331.72559,0
342.43249,2
353.71289,0
364.48539,2
376.20809,3
387.02159,1
398.84259,3
410.69639,1
421.79659,2
432.82299,0
444.38189,3
455.25269,1
466.37749,2
476.45359,0
487.21789,3
498.57199,2
509.09873,0
520.30539,1
530.88129,0
541.10489,2
551.77089,1
562.07639,3
572.28359,0
584.16199,1
594.86899,2
605.09259,3
616.75799,0
627.69429,3
638.40129,2
648.91979,1
660.56879,0
670.94809,2
682.08099,1
692.93539,3
704.11749,1
715.71739,3
725.98198,2
736.66429,0
747.19919,3
757.36549,2
767.79389,1
778.82849,0
789.37168,2
800.87319,3
812.74339,0
824.69558,1
834.86999,0
845.27381,3
856.02998,1
866.24539,2
