
3.08639,2
13.84249,1
24.77879,3
36.43599,0
47.88029,2
59.59479,1
70.98169,0
82.27029,3
92.60039,0
102.91409,3
113.88319,2
125.80259,1
135.87869,3
146.38909,0
156.68639,1
168.67129,2
179.02599,0
190.23259,2
201.30819,1
211.51549,3
222.45179,2
234.29739,1
245.88909,0
257.26779,3
268.81029,0
278.95199,1
290.86319,3
300.94749,2
311.15479,3
321.41109,1
332.90449,2
344.62729,0
356.64489,1
368.46599,3
379.25489,0
389.68329,2
399.86589,3
411.51491,1
422.24649,2
433.64149,0
445.31518,3
456.71839,1
468.02339,0
480.00829,2
490.08439,3
501.67609,2
511.93249,1
523.51599,0
534.79639,1
545.08549,0
555.90709,3
566.48299,2
577.32099,1
588.91269,0
600.92219,2
611.47349,3
622.18039,0
632.93649,1
643.35671,3
653.89169,2
664.09889,3
675.25639,0
686.47119,2
697.80079,1
708.12269,0
718.79689,3
729.24989,2
740.60399,1
752.43319,3
762.51759,0
773.74879,1
784.39839,2
795.17089,3
806.78709,2
818.01019,0
829.48719,1
840.59549,3
852.43299,2
862.80399,0
873.53558,1
