3.14599,1
14.27899,2
24.44519,3
35.56179,0
46.47349,2
58.37649,3
69.39469,0
81.21579,1
92.40609,0
102.79349,2
114.50809,3
125.06759,1
136.01209,2
146.14969,3
156.99589,1
167.39149,0
177.50048,2
189.10849,1
199.24609,3
209.51479,0
221.30309,3
231.48569,1
241.74209,2
252.48999,0
263.27069,1
274.34629,0
285.18429,3
296.28449,2
307.63859,3
318.91899,1
330.79738,2
341.70909,0
351.97369,3
362.23829,0
373.15819,1
383.79139,2
395.12089,1
405.87699,0
417.08369,3
428.82279,2
440.64389,0
451.61299,1
462.85239,2
473.98529,3
484.92979,0
496.01359,2
507.61349,3
518.95939,1
529.55169,2
540.06199,3
550.63789,0
561.58239,1
572.60059,0
583.32389,1
593.86708,3
604.92619,2
615.74789,0
626.22549,2
636.98969,1
647.70489,3
658.28069,0
669.37269,3
681.22649,2
691.41739,1
703.16469,0
713.83069,2
725.08649,3
736.14569,1
747.07379,2
758.09209,0
768.40579,3
779.12089,1
790.75359,2
801.30489,0
812.48699,1
823.94349,3
835.14189,2
846.96299,3
857.60439,1
867.96729,0
