
3.42799,0
15.29819,2
25.49719,3
36.90049,1
48.89358,3
59.88719,0
70.38939,2
80.49829,1
91.96709,3
103.36218,2
114.49509,1
124.91529,0
135.75329,2
147.36139,3
157.69149,1
169.53709,0
181.10419,3
192.64679,1
202.69838,2
214.17538,0
224.38259,3
234.94209,2
245.64899,0
255.75791,1
266.35839,0
277.93369,1
288.81269,2
299.01989,3
310.41499,0
321.51509,3
331.59949,2
342.15079,1
353.72609,2
364.42479,1
375.91819,3
386.21558,0
396.36539,1
406.96589,0
418.29539,2
429.65769,3
439.91409,2
451.62869,3
463.03189,0
475.01679,1
485.40429,3
496.44709,0
506.49869,2
517.73809,1
528.66619,2
539.17659,3
550.35868,1
560.81979,0
571.37109,2
583.37239,1
593.85819,3
605.43348,0
616.16499,1
626.97019,2
637.26759,0
647.36829,3
658.99279,0
670.93669,2
681.68459,3
692.44889,1
702.49229,3
712.73229,0
724.56149,1
734.72779,2
746.53249,3
758.01769,2
769.34719,1
779.37419,0
791.32629,2
801.95951,0
813.75599,1
824.24179,3
834.26059,0
844.31219,2
855.89569,1
867.62659,3
