
15.86769,1
26.91049,2
37.42899,0
48.47179,3
59.62109,1
70.23799,0
81.73129,3
92.15159,2
103.48109,3
115.41679,2
126.64809,1
137.22399,0
148.47159,1
159.62089,3
171.29449,0
181.87029,2
193.63409,0
204.74239,1
216.59621,2
227.53259,3
238.98499,2
250.07698,3
261.11978,1
272.38379,0
284.02459,3
295.66539,2
305.88908,0
316.26829,1
327.36029,3
337.96889,0
348.33179,2
358.85849,1
369.20499,0
380.47719,2
390.50419,1
400.71139,3
411.42659,0
421.80581,2
433.38109,1
443.70309,3
455.28653,2
466.04259,0
477.74899,1
487.89889,3
499.23659,2
510.04189,0
521.37959,3
532.62719,1
544.56299,2
554.60638,3
565.64099,1
577.21629,0
588.81609,3
599.54769,0
610.36109,1
620.56018,2
632.25009,1
642.97349,0
654.08999,3
664.68229,2
676.14289,1
687.98849,0
698.30219,2
710.02499,3
721.55929,1
731.97138,2
743.38279,3
754.41739,0
764.53449,3
775.89688,1
786.38259,2
797.50729,0
807.61629,3
818.69999,0
830.40639,1
841.69499,2
852.30359,0
863.47749,3
874.83159,2
886.76739,1
