
3.57009,2
14.66209,1
25.92609,0
37.71439,3
47.88888,2
59.37399,3
70.58069,1
81.32039,0
92.41239,1
103.51249,2
113.85899,0
125.04929,3
135.15819,2
146.13549,1
157.65349,0
169.62199,3
181.14809,2
191.87959,1
203.77439,3
215.16949,0
225.27019,1
237.14039,2
248.99428,3
260.23369,0
271.07989,1
281.86059,0
293.02619,3
304.85549,2
315.98019,3
326.76089,2
337.94299,0
349.46909,1
360.23339,3
372.02989,2
383.82639,0
394.74629,1
406.46909,2
417.34799,0
428.59569,3
440.43309,1
451.40219,2
461.52749,1
473.15199,0
483.88349,3
495.37687,2
505.72329,3
515.95518,1
527.01431,0
537.15608,3
549.09179,1
560.32299,0
570.58759,2
581.80239,0
592.23089,2
602.51179,1
613.58739,3
624.67939,2
634.86199,3
646.06049,1
658.01259,0
669.56329,1
679.79518,3
691.24759,0
701.92169,2
713.53799,1
724.87569,2
735.54169,3
746.16669,0
756.61969,2
768.22779,0
779.15589,1
790.58379,3
802.40479,0
813.12818,1
823.72859,2
834.95159,3
845.47837,0
855.77569,3
866.69559,1
877.39439,2
