
3.37649,1
14.05889,3
25.13439,0
35.39899,2
47.13819,0
58.65609,3
69.02719,2
79.26719,1
90.04789,0
101.90169,3
112.23179,1
122.45539,2
132.86748,1
142.95999,3
153.19999,0
164.70971,2
174.85139,1
185.98439,0
197.15009,3
209.16769,2
220.57919,0
231.30459,1
242.11799,3
254.12749,2
265.18669,0
275.61509,3
287.23949,2
297.38939,1
308.94018,0
319.60609,2
329.69869,3
341.61799,1
352.07919,0
363.46609,2
373.67329,3
383.92149,1
394.52199,3
406.49869,1
416.76323,0
427.46199,2
437.53819,0
448.75299,1
458.96019,3
469.55249,2
480.57889,1
490.70419,2
501.14081,0
512.14269,3
523.01349,0
533.96619,1
544.24719,2
554.38888,3
565.10399,0
576.18779,1
587.41899,2
597.90479,3
609.38989,1
620.87509,0
632.78629,3
644.00929,2
655.92049,0
665.93109,1
677.25249,2
688.68849,3
699.45279,1
710.06959,2
721.74319,3
733.59701,0
745.56559,2
756.33799,3
767.15149,0
777.44879,1
788.90939,0
800.16519,2
810.29049,3
821.05479,1
832.64649,2
844.10709,3
855.90359,0
866.58599,1
