
4.81649,0
16.37539,1
26.71369,2
37.27319,3
48.73379,2
59.76029,3
70.88499,1
82.76339,0
93.56859,1
105.05379,2
115.71979,3
127.70469,0
139.01789,2
149.64289,0
160.78399,1
171.95789,3
183.08259,1
194.45309,3
205.02079,2
216.30119,0
226.89339,3
238.47689,2
250.20789,0
261.19329,1
272.46549,2
284.36029,0
295.80449,1
307.24879,3
318.75849,1
329.33439,0
340.70489,3
351.98529,2
362.52839,1
374.48869,3
384.58939,0
394.91958,2
405.56909,1
417.52129,3
427.55649,0
439.53319,2
451.32969,1
462.02019,2
473.66919,3
485.00699,0
496.06619,2
506.58469,0
517.76679,1
528.35899,3
539.51649,1
551.01809,0
562.08549,3
572.40739,2
582.99149,3
593.64929,0
604.56919,1
615.03039,2
626.13058,1
637.65669,2
647.79839,3
659.03779,0
669.22049,1
680.94319,0
691.83859,3
703.35649,2
714.44849,1
724.51649,2
736.00169,0
746.54479,3
757.70229,1
768.01599,3
779.04239,2
790.92079,0
802.62719,3
813.57989,1
824.54899,2
834.89549,0
846.09398,1
856.49779,2
867.86829,3
878.71449,0
