
3.62089,2
14.83569,0
26.49289,3
37.46199,1
47.73479,2
58.59739,3
69.25519,1
80.77309,0
91.99618,1
103.10449,2
114.90919,0
126.51719,3
137.76489,2
149.54499,3
160.73519,1
172.06479,0
182.33749,2
193.60149,1
203.78419,3
213.90129,0
224.31329,1
234.97109,2
246.69389,3
257.22059,0
267.85379,1
278.85569,2
289.94759,0
301.12969,3
312.41009,2
323.50209,0
335.51149,1
346.35773,3
358.22798,1
369.58209,0
380.01049,2
390.36519,3
401.26869,1
412.58189,3
423.54279,0
434.73308,2
446.74249,3
457.99829,1
469.30329,2
480.64099,0
491.45441,3
502.08769,1
512.75369,0
522.82979,2
533.34829,1
544.39931,2
555.84359,3
566.68979,0
578.59278,1
589.33249,3
600.29339,2
610.99209,0
622.03489,1
633.69219,3
644.25979,0
655.55659,2
666.42739,1
677.98629,0
688.12799,2
698.28609,3
708.44419,2
718.62679,0
729.65319,1
740.67969,3
751.80439,0
763.47799,2
773.81629,1
783.92519,3
794.06689,2
805.89619,0
816.27539,3
827.35919,1
838.18089,0
849.52679,2
861.00379,3
871.21919,1
