
5.57861,1
16.66239,2
27.18911,3
38.19099,0
48.73409,2
59.15429,1
70.22169,3
80.72389,0
92.24179,1
103.43209,0
114.61418,3
124.73129,2
134.81559,0
145.78469,1
156.31139,2
166.51869,3
177.02079,2
188.99749,0
199.13919,3
209.31369,1
220.47939,2
231.52219,0
241.77859,1
253.47671,3
264.87179,1
276.66829,0
287.12949,3
298.69659,2
310.06709,3
320.89689,0
332.10359,1
342.49919,2
353.48469,3
363.90489,2
374.84119,1
386.24449,0
397.40199,1
408.42839,2
419.06981,0
430.47309,3
440.87693,1
451.00229,0
461.59449,3
473.20259,2
483.36889,0
494.55089,1
505.77399,2
516.16959,3
527.40899,0
537.83748,2
549.83869,3
560.52929,1
571.17069,0
581.68919,2
591.90469,3
603.85679,1
615.78431,2
626.66329,3
637.32109,1
647.73311,0
658.53019,1
669.07329,0
679.79659,3
689.97109,2
700.82549,1
711.37679,2
722.77189,3
734.75679,0
746.06989,2
758.01383,1
768.56509,3
779.67349,0
791.63379,1
801.78369,3
812.63809,0
822.97639,2
834.96949,0
846.20069,3
857.89069,1
868.17989,2
