
3.25899,3
15.15378,0
26.54879,1
37.62439,2
49.12599,3
60.34079,1
71.97348,2
82.13149,0
92.62549,3
103.51269,1
114.33429,2
125.19689,0
135.56799,2
145.86529,0
157.56349,3
169.37629,1
179.41149,2
190.54449,3
201.98049,0
212.17138,1
224.04158,0
234.21599,3
244.84919,1
256.85049,2
268.76169,3
279.54239,1
290.80639,2
302.72569,0
313.62929,3
325.19639,2
336.84539,0
347.10179,1
357.82509,2
369.53149,0
381.12319,3
392.05949,1
402.96299,2
414.80049,1
426.23649,0
436.77139,3
448.35489,2
460.11859,0
471.55459,1
482.20427,3
493.55019,0
503.74919,1
515.67679,3
527.65349,2
539.36799,3
549.52609,1
561.36349,2
572.73399,0
583.85879,1
594.29539,2
605.82149,3
616.33189,0
627.80069,3
639.72819,2
650.53349,0
662.52658,1
672.62729,0
684.00599,1
695.19623,2
706.64869,3
718.50249,0
728.80799,2
738.87599,1
749.20609,3
761.02718,1
772.65979,3
783.25199,0
794.02449,2
804.10069,0
814.19319,2
825.10499,3
835.18117,1
847.08409,3
857.79928,1
869.56299,2
880.51569,0
