
3.22789,2
13.93479,3
24.65818,1
36.27439,0
47.23529,2
59.06458,3
70.90199,0
82.03489,1
93.02859,2
104.38269,3
115.81869,0
126.11609,1
137.03599,2
147.48079,1
158.76119,0
169.27969,3
180.96149,1
191.77489,2
202.31809,3
212.73829,0
223.19129,2
234.12759,3
245.07209,0
255.72169,1
267.62469,0
278.65109,2
289.84139,3
301.66239,1
312.41029,2
323.93649,0
334.02079,3
345.21109,1
357.14681,2
368.83679,3
380.53499,1
391.28289,0
403.28419,3
414.88409,0
425.55008,1
435.64259,2
445.92357,1
457.45789,2
468.45978,3
479.82208,0
490.11939,3
500.22829,2
511.63159,0
522.95289,1
533.19289,3
543.98179,2
554.65599,0
564.81408,1
575.63569,0
585.67089,2
596.28769,3
607.47799,1
617.48859,3
628.61338,1
640.37709,0
651.30519,2
662.78219,3
674.70969,0
685.94099,1
696.57419,2
708.26419,0
718.95469,2
729.32579,1
740.92569,3
751.54249,0
762.75731,2
773.90669,3
785.78509,1
796.46739,0
808.28029,3
819.66719,2
830.35769,1
841.85109,2
852.42699,1
863.39609,3
875.11059,0
