
3.39849,2
13.89249,0
24.71409,1
35.35549,3
46.36558,0
58.04729,1
68.92629,2
79.45299,3
90.43029,2
100.53929,3
111.99169,0
123.39489,1
134.42959,3
146.11133,0
156.98209,2
168.56559,1
180.30478,0
190.95439,1
202.14459,3
213.62979,2
225.49999,3
236.54279,2
246.83199,1
258.70219,0
270.67889,3
281.42679,2
293.20689,1
304.35619,0
315.71849,2
327.61329,0
338.95919,3
350.38709,1
362.03609,3
373.37379,1
384.46579,2
396.32779,0
408.05869,2
419.41279,0
431.05369,1
441.31829,3
452.35289,2
462.69119,3
473.73399,0
485.58779,1
496.61429,3
507.80449,0
519.10129,1
530.38989,2
542.36659,0
553.64699,2
564.51769,1
575.19189,3
586.25109,1
596.36828,2
607.27179,3
617.35609,0
628.26789,3
639.40079,0
650.19789,2
660.69179,1
670.89909,0
682.35969,2
694.11519,3
705.78879,1
716.11069,0
726.58009,2
738.27009,1
749.23919,3
759.24979,1
770.45639,0
781.99898,3
793.97569,2
805.22329,3
816.67569,1
827.71849,0
838.18789,2
849.10779,1
860.87153,3
871.29179,0
883.13739,2
