
4.23653,2
15.26299,1
26.06819,0
36.44749,3
46.59739,1
58.32829,2
69.90359,0
80.25829,3
91.98109,2
102.52419,1
113.82089,3
124.79819,0
135.30038,3
146.86748,1
158.37719,2
169.16609,0
179.99589,3
190.48989,1
202.03239,0
212.70659,2
223.10219,0
233.66169,1
244.42599,2
255.87019,3
267.71588,0
279.16828,2
289.53929,3
300.99178,1
312.20659,0
323.22479,3
333.59589,1
345.53979,2
356.32049,3
367.85489,2
378.91408,1
389.75209,0
400.33609,3
411.32979,1
422.64289,0
433.12049,2
444.32719,3
456.00899,1
466.43739,0
478.16829,2
488.69499,0
499.03329,2
509.28149,3
519.30029,1
530.95759,2
542.81139,1
553.83779,0
565.14279,3
575.96439,2
586.85159,1
597.25539,3
607.89679,0
619.29189,1
629.94969,3
640.14869,2
650.42149,0
661.91489,3
672.29411,0
683.27139,1
693.74079,2
705.05399,3
716.98149,1
727.43449,0
737.87109,2
748.68449,1
759.01469,2
769.02529,3
780.64969,0
791.63519,1
802.76809,0
813.37679,3
824.03459,2
834.38921,0
845.87439,2
857.37599,3
867.68153,1
