
4.06999,1
15.63709,2
27.46638,0
39.04169,3
49.28979,1
60.82419,0
72.45679,2
84.33519,3
96.09069,1
107.85449,2
119.00379,3
130.16129,0
141.58089,2
151.76359,3
163.56009,0
175.33199,1
186.78439,3
197.21279,0
209.18949,2
220.22409,1
230.76719,0
241.58069,3
251.93531,2
261.98689,1
273.86529,2
284.38389,3
295.41849,1
305.53559,0
317.06171,1
328.09639,3
338.54119,2
350.15739,0
361.97849,3
372.20209,2
382.48309,1
392.52649,0
403.96249,1
415.08719,2
425.47469,0
437.26299,3
448.85468,1
460.23329,3
471.86599,0
482.62209,2
493.44369,0
504.87969,2
515.88159,1
526.96539,3
538.50789,2
549.11649,0
560.17569,1
570.57139,3
580.74588,2
591.23159,1
601.78289,3
612.71919,0
623.87669,1
634.26419,3
644.45499,0
654.53119,2
664.98419,1
676.97729,0
688.64269,3
699.03829,2
709.23739,3
719.66579,0
729.76649,2
740.44069,1
751.06569,2
762.64099,0
772.93838,3
784.27609,1
795.86779,2
807.32019,0
818.94459,1
830.83939,3
840.94019,0
852.81039,1
864.50849,2
875.78069,3
