
4.64747,0
15.91148,3
26.03679,1
36.56349,2
47.43429,0
58.54259,3
70.30629,2
81.33279,1
92.80159,3
104.73729,0
115.04288,1
126.98679,2
138.42279,3
149.46559,1
160.50028,0
171.48569,2
181.96329,0
193.65329,2
204.40939,1
214.74769,3
226.30659,1
237.83269,0
249.16229,2
259.30399,3
270.85469,1
282.43819,2
292.82559,0
303.97489,3
315.56659,0
326.91249,2
337.55398,1
348.98999,3
359.94269,2
370.19909,1
381.47948,3
392.58779,0
403.91729,2
415.00929,0
425.48689,3
436.01359,1
446.85979,2
458.43509,1
470.23159,3
481.34809,0
492.58751,3
503.80239,0
514.64859,2
524.74109,1
535.39069,3
547.12169,0
557.37809,2
567.63449,1
579.62749,2
589.86758,1
601.34449,0
612.38739,3
623.61039,2
634.54669,1
645.90079,0
656.79619,3
668.51889,2
679.53719,1
691.28449,0
702.90898,3
713.50119,2
724.85529,1
736.23399,3
746.86719,0
757.33659,1
767.59299,2
778.31629,0
788.85119,3
799.92679,2
811.73149,3
822.57769,0
833.13719,1
844.73709,0
855.86999,1
866.38849,3
877.30029,2
