
5.55339,2
17.33349,3
27.92579,0
38.23129,1
49.98689,2
61.39009,1
71.82669,3
82.85319,0
94.34649,2
106.14299,3
117.90669,0
128.56449,1
139.66469,2
151.33009,1
162.10259,3
173.82529,0
184.58959,2
195.55049,1
205.81509,3
217.54599,0
227.81059,1
239.27939,2
249.68319,0
260.48029,3
271.52309,0
283.13119,1
294.59999,2
306.49478,3
317.22629,2
327.87589,0
338.56639,3
348.61799,1
360.19329,3
371.06409,0
381.11569,2
393.03508,1
404.03689,0
415.30909,2
425.94229,3
436.97689,1
447.94599,3
459.70969,2
469.93329,1
481.32839,0
492.14189,1
503.23379,0
514.03909,3
524.89349,2
536.28858,0
548.19969,1
559.09509,3
569.26949,2
579.74709,3
591.59269,2
602.51269,0
614.36649,1
624.41809,0
636.21458,3
647.19188,2
657.84959,1
669.18739,3
679.50109,0
690.16709,1
702.18469,2
712.91629,3
724.82739,0
735.59989,1
745.61869,2
756.70249,3
767.04899,1
778.58329,0
790.43718,2
800.79179,1
811.34309,2
822.42689,0
834.27251,3
844.53709,0
854.68699,1
866.13119,3
877.00199,2
