
4.25049,2
15.05569,3
26.90951,1
36.96929,0
48.02029,1
58.44049,2
68.51669,3
78.78949,0
90.47949,3
101.79259,1
112.66339,2
122.85419,0
133.88889,2
145.84919,0
157.06408,1
168.85229,3
179.23979,2
190.20069,0
200.65369,1
210.76259,3
222.07579,0
232.72539,3
244.25969,2
255.07309,1
265.81279,2
277.81409,3
289.44679,1
299.49839,0
310.74598,3
320.91219,0
331.84039,2
343.22719,1
353.72119,2
365.32928,3
375.57748,1
387.23469,0
398.58879,1
410.45899,0
421.02669,2
432.73099,3
444.04819,0
455.69729,3
465.72429,1
476.24279,2
486.32709,0
496.83749,1
508.49469,3
518.77569,2
529.73659,1
539.84549,3
550.73261,0
561.26758,2
572.35949,1
583.82829,0
594.42879,3
606.10239,2
616.62089,3
628.28629,2
640.18929,1
651.73179,0
663.39719,2
674.25979,3
684.43429,0
695.68189,1
706.46259,2
717.82489,1
729.20359,3
739.42719,0
751.02708,2
762.92999,3
773.58779,0
784.10629,1
794.13338,0
805.22529,1
817.01359,3
828.58069,2
840.33619,0
850.76468,3
862.32359,2
874.06269,1
