1.368754000000000026e+01
1.371526000000000067e+01
1.375137999999999927e+01
1.395406000000000013e+01
1.397799999999999976e+01
1.408774000000000015e+01
1.410454000000000008e+01
1.415116000000000085e+01
1.416502000000000017e+01
1.421752000000000038e+01
1.422094000000000058e+01
1.425994000000000028e+01
1.433733999999999931e+01
1.440778000000000070e+01
1.447443999999999953e+01
1.448698000000000086e+01
1.459426000000000023e+01
1.463710000000000022e+01
1.485117999999999938e+01
1.502332000000000001e+01
1.510894000000000048e+01
1.513738000000000028e+01
1.523751999999999995e+01
1.527724000000000082e+01
1.540732000000000035e+01
1.542723999999999940e+01
1.554082000000000008e+01
1.558695999999999948e+01
1.566688000000000081e+01
1.592056000000000004e+01
1.596039999999999992e+01
1.598847999999999914e+01
1.600377999999999901e+01
1.611682000000000059e+01
1.632207999999999970e+01
1.658325999999999922e+01
1.660401999999999845e+01
1.674772000000000105e+01
1.678773999999999944e+01
1.683429999999999893e+01
1.688001999999999825e+01
